1308, 397627, 251502, 49703
1312, 398817, 252246, 49883
1316, 400007, 252990, 50009
1320, 401191, 253728, 50172
1324, 402380, 254471, 50389
1328, 403572, 255217, 50493
1332, 404759, 255958, 50627
1336, 405964, 256717, 50800
1340, 407151, 257458, 50914
1344, 408337, 258198, 51140
1348, 409522, 258937, 51133
1352, 410718, 259687, 51341
1356, 411906, 260429, 51444
1360, 413090, 261167, 51639
1364, 414275, 261906, 51749
1368, 415458, 262643, 51871
1372, 416642, 263381, 52034
1376, 417826, 264119, 52164
1380, 419010, 264857, 52237
1384, 420193, 265594, 52393
1388, 421379, 266334, 52539
1392, 422562, 267071, 52657
1396, 423746, 267809, 52785
1400, 424960, 268577, 52903
1404, 426149, 269320, 53152
1408, 427352, 270077, 53239
1412, 428537, 270816, 53414
1416, 429761, 271594, 53599
1420, 430947, 272334, 53700
1424, 432130, 273071, 53844
1428, 433315, 273810, 54000
1432, 434500, 274549, 54141
1436, 435684, 275287, 54335
1440, 436867, 276024, 54396
1444, 438051, 276762, 54534
1448, 439234, 277499, 54692
1452, 440419, 278238, 54864
1456, 441605, 278978, 54972
1460, 442790, 279717, 55111
1464, 443992, 280473, 55214
1468, 445177, 281212, 55405
1472, 446367, 281956, 55523
1476, 447556, 282699, 55694
1480, 448745, 283442, 55818
1484, 449931, 284182, 55940
1488, 451118, 284923, 56096
1492, 452311, 285670, 56237
1496, 453499, 286412, 56350
1500, 454687, 287154, 56431
1504, 455874, 287895, 56639
1508, 457067, 288642, 56788
1512, 458255, 289384, 56894
1516, 459447, 290130, 57040
1520, 460639, 290876, 57208
1524, 461838, 291629, 57361
1528, 463017, 292362, 57520
1532, 464195, 293094, 57643
1536, 465373, 293826, 57805
1540, 466552, 294559, 57879
1544, 467732, 295293, 58057
1548, 468911, 296026, 58166
1552, 470091, 296760, 58331
1556, 471273, 297496, 58490
1560, 472454, 298231, 58567
1564, 473633, 298964, 58659
1568, 474814, 299699, 58872
1572, 475999, 300438, 59000
1576, 477179, 301172, 59192
1580, 478359, 301906, 59278
1584, 479539, 302640, 59430
1588, 480720, 303375, 59583
1592, 481900, 304109, 59721
1596, 483079, 304842, 59860
1600, 484259, 305576, 59933
1604, 485436, 306307, 60089
1608, 486616, 307041, 60202
1612, 487797, 307776, 60339
1616, 488979, 308512, 60482
1620, 490159, 309246, 60624
1624, 491338, 309979, 60713
1628, 492518, 310713, 60918
1632, 493699, 311448, 61036
1636, 494878, 312181, 61119
1640, 496060, 312917, 61240
1644, 497241, 313652, 61437
1648, 498422, 314387, 61533
1652, 499604, 315123, 61639
1656, 500789, 315862, 61760
1660, 501973, 316600, 61941
1664, 503156, 317337, 62048
1668, 504339, 318074, 62228
1672, 505520, 318809, 62306
1676, 506702, 319545, 62497
1680, 507882, 320279, 62612
1684, 509062, 321013, 62801
1688, 510246, 321751, 62878
1692, 511426, 322485, 63012
1696, 512609, 323222, 63121
1700, 513792, 323959, 63289
1704, 514974, 324695, 63364
1708, 516157, 325432, 63555
1712, 517338, 326167, 63629
1716, 518529, 326912, 63802
1720, 519713, 327650, 63969
1724, 520897, 328388, 64025
1728, 522082, 329127, 64191
1732, 523266, 329865, 64364
1736, 524452, 330605, 64474
1740, 525635, 331342, 64605
1744, 526819, 332080, 64685
1748, 528005, 332820, 64824
1752, 529190, 333559, 64970
1756, 530375, 334298, 65165
1760, 531571, 335048, 65255
1764, 532758, 335789, 65470
1768, 533942, 336527, 65517
1772, 535130, 337269, 65693
1776, 536343, 338036, 65814
1780, 537554, 338801, 65939
1784, 538748, 339549, 66150
1788, 539950, 340305, 66265
1792, 541151, 341060, 66404
1796, 542353, 341816, 66530
1800, 543564, 342581, 66715
1804, 544748, 343319, 66785
1808, 545962, 344087, 67021
1812, 547184, 344863, 67081
1816, 548384, 345617, 67300
1820, 549585, 346372, 67406
1824, 550796, 347137, 67575
1828, 552008, 347903, 67717
1832, 553224, 348673, 67823
1836, 554437, 349440, 67919
1840, 555625, 350182, 68183
1844, 556810, 350921, 68278
1848, 558003, 351668, 68422
1852, 559187, 352406, 68578
1856, 560371, 353144, 68620
1860, 561562, 353889, 68805
1864, 562750, 354631, 68998
1868, 563939, 355374, 69085
1872, 565135, 356124, 69249
1876, 566321, 356864, 69343
1880, 567505, 357602, 69508
1884, 568686, 358337, 69656
1888, 569871, 359076, 69743
1892, 571048, 359807, 69884
1896, 572238, 360551, 70064
1900, 573437, 361304, 70200
1904, 574627, 362048, 70357
1908, 575816, 362791, 70397
1912, 577013, 363542, 70625
1916, 578202, 364285, 70760
1920, 579391, 365028, 70876
1924, 580582, 365773, 71004
1928, 581770, 366515, 71106
1932, 583029, 367328, 71351
1936, 584220, 368073, 71536
1940, 585406, 368813, 71620
1944, 586594, 369555, 71744
1948, 587783, 370298, 71907
1952, 588971, 371040, 71942
1956, 590159, 371782, 72170
1960, 591429, 372606, 72333
1964, 592656, 373387, 72556
1968, 593881, 374166, 72698
1972, 595107, 374946, 72812
1976, 596292, 375685, 72993
1980, 597477, 376424, 73181
1984, 598701, 377202, 73290
1988, 599929, 377984, 73477
1992, 601200, 378809, 73634
1996, 602388, 379551, 73756
2000, 603609, 380326, 73913
2004, 604836, 381107, 74084
2008, 606087, 381912, 74254
2012, 607374, 382753, 74512
2016, 608578, 383511, 74670
2020, 609781, 384268, 74841
2024, 610967, 385008, 74956
2028, 612169, 385764, 75034
2032, 613351, 386500, 75123
2036, 614540, 387243, 75281
2040, 615727, 387984, 75473
2044, 616919, 388730, 75524
2048, 618106, 389471, 75756
2052, 619295, 390214, 75896
2056, 620484, 390957, 75978
2060, 621710, 391737, 76134
2064, 622937, 392518, 76237
2068, 624163, 393298, 76415
2072, 625352, 394041, 76623
2076, 626576, 394819, 76703
2080, 627766, 395563, 76867
2084, 628990, 396341, 77008
2088, 630212, 397117, 77161
2092, 631439, 397898, 77200
2096, 632625, 398638, 77428
2100, 633854, 399421, 77574
2104, 635092, 400213, 77727
2108, 636328, 401003, 77847
2112, 637564, 401793, 78109
2116, 638763, 402546, 78210
2120, 639964, 403301, 78362
2124, 641162, 404053, 78561
2128, 642395, 404840, 78680
2132, 643598, 405597, 78932
2136, 644832, 406385, 79021
2140, 646031, 407138, 79147
2144, 647251, 407912, 79381
2148, 648449, 408664, 79459
2152, 649688, 409457, 79683
2156, 650919, 410242, 79847
2160, 652159, 411036, 79929
2164, 653378, 411809, 80200
2168, 654623, 412608, 80378
2172, 655847, 413386, 80513
2176, 657033, 414126, 80566
2180, 658266, 414913, 80790
2184, 659453, 415654, 80895
2188, 660640, 416395, 81130
2192, 661865, 417174, 81235
2196, 663090, 417953, 81361
2200, 664315, 418732, 81594
2204, 665542, 419513, 81705
2208, 666763, 420288, 81865
2212, 667950, 421029, 82010
2216, 669175, 421808, 82230
2220, 670401, 422588, 82328
2224, 671628, 423369, 82453
2228, 672850, 424145, 82586
2232, 674076, 424925, 82828
2236, 675303, 425706, 82932
2240, 676530, 426487, 83097
2244, 677757, 427268, 83143
2248, 678981, 428046, 83375
2252, 680206, 428825, 83513
2256, 681432, 429605, 83615
2260, 682619, 430346, 83751
2264, 683846, 431127, 83914
2268, 685072, 431907, 84140
2272, 686261, 432650, 84240
2276, 687487, 433430, 84400
2280, 688711, 434208, 84578
2284, 689935, 434986, 84680
2288, 691178, 435783, 84944
2292, 692373, 436532, 84989
2296, 693618, 437331, 85229
2300, 694886, 438153, 85362
2304, 696094, 438915, 85550
2308, 697354, 439729, 85684
2312, 698599, 440528, 85877
2316, 699824, 441307, 86025
2320, 701032, 442069, 86102
2324, 702221, 442812, 86276
2328, 703453, 443598, 86420
2332, 704731, 444430, 86681
2336, 705920, 445173, 86720
2340, 707145, 445952, 86957
2344, 708332, 446693, 87055
2348, 709556, 447471, 87164
2352, 710781, 448250, 87365
2356, 712006, 449029, 87410
2360, 713232, 449809, 87557
2364, 714458, 450589, 87733
2368, 715685, 451370, 87950
2372, 716875, 452114, 88065
2376, 718101, 452894, 88162
2380, 719327, 453674, 88305
2384, 720552, 454453, 88443
2388, 721778, 455233, 88552
2392, 723003, 456012, 88771
2396, 724229, 456792, 88942
2400, 725454, 457571, 89077
2404, 726680, 458351, 89231
2408, 727904, 459129, 89339
2412, 729128, 459907, 89460
2416, 730352, 460685, 89583
2420, 731578, 461465, 89792
2424, 732802, 462243, 89849
2428, 734027, 463022, 90043
2432, 735250, 463799, 90288
2436, 736474, 464577, 90367
2440, 737696, 465353, 90533
2444, 738920, 466131, 90795
2448, 740142, 466907, 90886
2452, 741367, 467686, 91020
2456, 742589, 468462, 91196
2460, 743812, 469239, 91319
2464, 745035, 470016, 91397
2468, 746259, 470794, 91656
2472, 747446, 471535, 91728
2476, 748632, 472275, 91864
2480, 749856, 473053, 92026
2484, 751081, 473832, 92148
2488, 752305, 474610, 92277
2492, 753493, 475352, 92394
2496, 754681, 476094, 92519
2500, 755909, 476876, 92725
2504, 757099, 477620, 92844
2508, 758287, 478362, 92944
2512, 759513, 479142, 93072
2516, 760703, 479886, 93261
2520, 761891, 480628, 93414
2524, 763078, 481369, 93485
2528, 764267, 482112, 93644
2532, 765466, 482865, 93777
2536, 766696, 483649, 93973
2540, 767871, 484378, 94103
2544, 769099, 485160, 94253
2548, 770284, 485899, 94427
2552, 771496, 486665, 94675
2556, 772756, 487479, 94821
2560, 773940, 488217, 94879
2564, 775126, 488957, 95065
2568, 776349, 489734, 95257
2572, 777535, 490474, 95400
2576, 778768, 491261, 95552
2580, 779990, 492037, 95708
2584, 781215, 492816, 95803
2588, 782451, 493606, 95966
2592, 783640, 494349, 96115
2596, 784879, 495142, 96365
2600, 786077, 495894, 96425
2604, 787311, 496682, 96617
2608, 788523, 497448, 96777
2612, 789752, 498231, 96855
2616, 790982, 499015, 97020
2620, 792211, 499798, 97240
2624, 793438, 500579, 97395
2628, 794666, 501361, 97514
2632, 795934, 502183, 97804
2636, 797160, 502963, 97918
2640, 798386, 503743, 98078
2644, 799611, 504522, 98134
2648, 800837, 505302, 98404
2652, 802062, 506081, 98541
2656, 803284, 506857, 98692
2660, 804507, 507634, 98776
2664, 805728, 508409, 98983
2668, 806952, 509187, 99150
2672, 808174, 509963, 99347
2676, 809397, 510740, 99478
2680, 810617, 511514, 99583
2684, 811841, 512292, 99807
2688, 813063, 513068, 99904
2692, 814250, 513809, 100132
2696, 815474, 514587, 100259
2700, 816700, 515367, 100429
2704, 817923, 516144, 100503
2708, 819149, 516924, 100644
2712, 820377, 517706, 100796
2716, 821602, 518485, 100974
2720, 822829, 519266, 101106
2724, 824053, 520044, 101199
2728, 825279, 520824, 101499
2732, 826505, 521604, 101576
2736, 827730, 522383, 101745
2740, 828953, 523160, 101888
2744, 830141, 523902, 102035
2748, 831358, 524673, 102210
2752, 832611, 525480, 102338
2756, 833870, 526293, 102592
2760, 835095, 527072, 102673
2764, 836353, 527884, 102887
2768, 837618, 528703, 102970
2772, 838870, 529509, 103252
2776, 840095, 530288, 103417
2780, 841317, 531064, 103545
2784, 842549, 531850, 103722
2788, 843774, 532629, 103888
2792, 844998, 533407, 103989
2796, 846186, 534149, 104107
2800, 847411, 534928, 104215
2804, 848634, 535705, 104480
2808, 849860, 536485, 104536
2812, 851084, 537263, 104661
2816, 852366, 538099, 104980
2820, 853590, 538877, 105122
2824, 854817, 539658, 105278
2828, 856087, 540482, 105455
2832, 857312, 541261, 105646
2836, 858530, 542033, 105755
2840, 859747, 542804, 105963
2844, 860930, 543541, 106084
2848, 862152, 544317, 106257
2852, 863337, 545056, 106411
2856, 864521, 545794, 106454
2860, 865744, 546571, 106671
2864, 866927, 547308, 106790
2868, 868111, 548046, 106985
2872, 869332, 548821, 107040
2876, 870554, 549597, 107226
2880, 871774, 550371, 107445
2884, 872996, 551147, 107490
2888, 874216, 551921, 107685
2892, 875436, 552695, 107795
2896, 876657, 553470, 108027
2900, 877878, 554245, 108164
2904, 879105, 555026, 108245
2908, 880292, 555767, 108504
2912, 881507, 556536, 108638
2916, 882729, 557312, 108848
2920, 883948, 558085, 108932
2924, 885168, 558859, 109053
2928, 886358, 559603, 109238
2932, 887574, 560373, 109371
2936, 888759, 561112, 109585
2940, 889978, 561885, 109732
2944, 891202, 562663, 109903
2948, 892424, 563439, 109951
2952, 893605, 564174, 110116
2956, 894795, 564918, 110231
2960, 896009, 565686, 110460
2964, 897235, 566466, 110556
2968, 898460, 567245, 110771
2972, 899647, 567986, 110838
2976, 900831, 568724, 111013
2980, 902015, 569462, 111169
2984, 903202, 570203, 111243
2988, 904386, 570941, 111464
2992, 905573, 571682, 111640
2996, 906799, 572462, 111706
3000, 908021, 573238, 111852
3004, 909248, 574019, 112073
3008, 910435, 574760, 112231
3012, 911658, 575537, 112407
3016, 912878, 576311, 112519
3020, 914103, 577090, 112780
3024, 915328, 577869, 112803
3028, 916552, 578647, 112937
3032, 917795, 579444, 113048
3036, 919037, 580240, 113223
3040, 920282, 581039, 113546
3044, 921483, 581794, 113578
3048, 922686, 582551, 113750
3052, 923888, 583307, 113921
3056, 925131, 584104, 114080
3060, 926393, 584920, 114230
3064, 927599, 585680, 114460
3068, 928789, 586424, 114543
3072, 930024, 587213, 114713
3076, 931256, 587999, 114929
3080, 932480, 588777, 115059
3084, 933712, 589563, 115159
3088, 934924, 590329, 115306
3092, 936150, 591109, 115476
3096, 937376, 591889, 115657
3100, 938604, 592671, 115773
3104, 939829, 593450, 116007
3108, 941015, 594190, 116127
3112, 942201, 594930, 116242
3116, 943427, 595710, 116412
3120, 944652, 596489, 116440
3124, 945879, 597270, 116678
3128, 947105, 598050, 116901
3132, 948331, 598830, 117021
3136, 949556, 599609, 117256
3140, 950784, 600391, 117294
3144, 952010, 601171, 117390
3148, 953235, 601950, 117702
3152, 954461, 602730, 117738
3156, 955686, 603509, 118002
3160, 956911, 604288, 118078
3164, 958135, 605066, 118202
3168, 959360, 605845, 118418
3172, 960548, 606587, 118454
3176, 961795, 607388, 118682
3180, 963018, 608165, 118884
3184, 964243, 608944, 119038
3188, 965471, 609726, 119066
3192, 966661, 610470, 119221
3196, 967887, 611250, 119395
3200, 969074, 611991, 119519
3204, 970261, 612732, 119621
3208, 971485, 613510, 119791
3212, 972708, 614287, 119943
3216, 973932, 615065, 120082
3220, 975156, 615843, 120099
3224, 976382, 616623, 120464
3228, 977607, 617402, 120537
3232, 978795, 618144, 120648
3236, 979985, 618888, 120844
3240, 981212, 619669, 120893
3244, 982437, 620448, 121007
3248, 983662, 621227, 121194
3252, 984888, 622007, 121355
3256, 986114, 622787, 121460
3260, 987339, 623566, 121632
3264, 988562, 624343, 121719
3268, 989787, 625122, 121924
3272, 991012, 625901, 122059
3276, 992239, 626682, 122182
3280, 993464, 627461, 122429
3284, 994693, 628244, 122534
3288, 995919, 629024, 122683
3292, 997143, 629802, 122908
3296, 998369, 630582, 123079
3300, 999598, 631365, 123220
3304, 1000785, 632106, 123344
3308, 1001973, 632848, 123431
3312, 1003210, 633639, 123620
3316, 1004435, 634418, 123748
3320, 1005627, 635164, 123930
3324, 1006854, 635945, 124188
3328, 1008076, 636721, 124240
3332, 1009301, 637500, 124383
3336, 1010526, 638279, 124559
3340, 1011768, 639075, 124813
3344, 1012959, 639820, 124883
3348, 1014138, 640553, 125058
3352, 1015359, 641328, 125246
3356, 1016581, 642104, 125362
3360, 1017802, 642879, 125477
3364, 1019024, 643655, 125641
3368, 1020250, 644435, 125858
3372, 1021434, 645173, 125913
3376, 1022620, 645913, 126021
3380, 1023806, 646653, 126178
3384, 1025029, 647430, 126393
3388, 1026215, 648170, 126476
3392, 1027439, 648948, 126660
3396, 1028625, 649688, 126807
3400, 1029849, 650466, 126858
3404, 1031073, 651244, 127099
3408, 1032262, 651987, 127247
3412, 1033444, 652723, 127380
3416, 1034628, 653461, 127479
3420, 1035849, 654236, 127645
3424, 1037073, 655014, 127926
3428, 1038257, 655752, 127956
3432, 1039481, 656530, 128129
3436, 1040702, 657305, 128387
3440, 1041903, 658060, 128433
3444, 1043128, 658839, 128674
3448, 1044359, 659624, 128817
3452, 1045579, 660398, 128922
3456, 1046804, 661177, 129114
3460, 1048027, 661954, 129253
3464, 1049250, 662731, 129406
3468, 1050434, 663469, 129537
3472, 1051656, 664245, 129671
3476, 1052881, 665024, 129829
3480, 1054104, 665801, 129996
3484, 1055329, 666580, 130119
3488, 1056546, 667351, 130349
3492, 1057772, 668131, 130478
3496, 1059007, 668920, 130706
3500, 1060264, 669731, 130904
3504, 1061528, 670549, 131012
3508, 1062790, 671365, 131178
3512, 1064044, 672173, 131335
3516, 1065304, 672987, 131525
3520, 1066531, 673768, 131684
3524, 1067756, 674547, 131811
3528, 1068983, 675328, 131979
3532, 1070208, 676107, 132086
3536, 1071430, 676883, 132255
3540, 1072656, 677663, 132489
3544, 1073879, 678440, 132644
3548, 1075106, 679221, 132743
3552, 1076330, 679999, 132944
3556, 1077558, 680781, 133127
3560, 1078784, 681561, 133193
3564, 1080010, 682341, 133371
3568, 1081234, 683119, 133535
3572, 1082461, 683900, 133605
3576, 1083688, 684681, 133914
3580, 1084913, 685460, 133964
3584, 1086140, 686241, 134040
3588, 1087368, 687023, 134228
3592, 1088593, 687802, 134434
3596, 1089819, 688582, 134595
3600, 1091044, 689361, 134820
3604, 1092270, 690141, 134787
3608, 1093495, 690920, 135037
3612, 1094721, 691700, 135226
3616, 1095947, 692480, 135347
3620, 1097173, 693260, 135467
3624, 1098398, 694039, 135626
3628, 1099624, 694819, 135778
3632, 1100848, 695597, 135895
3636, 1102072, 696375, 136058
3640, 1103297, 697154, 136264
3644, 1104485, 697896, 136378
3648, 1105711, 698676, 136514
3652, 1106901, 699420, 136689
3656, 1108128, 700201, 136819
3660, 1109316, 700943, 136894
3664, 1110504, 701685, 137163
3668, 1111692, 702427, 137225
3672, 1112881, 703170, 137332
3676, 1114106, 703949, 137560
3680, 1115330, 704727, 137606
3684, 1116516, 705467, 137763
3688, 1117704, 706209, 137825
3692, 1118973, 707032, 138131
3696, 1120199, 707812, 138276
3700, 1121425, 708592, 138427
3704, 1122650, 709371, 138629
3708, 1123877, 710152, 138694
3712, 1125103, 710932, 138838
3716, 1126329, 711712, 138960
3720, 1127518, 712455, 139078
3724, 1128743, 713234, 139273
3728, 1129969, 714014, 139525
3732, 1131189, 714788, 139588
3736, 1132440, 715593, 139789
3740, 1133709, 716416, 140054
3744, 1134934, 717195, 140110
3748, 1136189, 718004, 140323
3752, 1137461, 718830, 140550
3756, 1138676, 719599, 140718
3760, 1139902, 720379, 140892
3764, 1141138, 721169, 141046
