620, 709921, 356423, 29241, 313
624, 715104, 358982, 29448, 316
628, 720238, 361492, 29601, 319
632, 725392, 364022, 29779, 322
636, 730558, 366564, 29975, 325
640, 735722, 369104, 30175, 328
644, 740880, 371638, 30333, 331
648, 746629, 374411, 30555, 335
652, 751819, 376977, 30725, 338
656, 756978, 379512, 30932, 341
660, 762736, 382294, 31147, 345
664, 766720, 384358, 31360, 346
668, 771306, 386672, 31553, 348
672, 775881, 388975, 31746, 350
676, 780443, 391265, 31945, 352
680, 785017, 393567, 32152, 354
684, 789585, 395863, 32361, 356
688, 794148, 398154, 32554, 358
692, 799317, 400699, 32705, 361
696, 803894, 403004, 32900, 363
700, 809107, 405593, 33172, 366
704, 814830, 408340, 33329, 370
708, 819995, 410881, 33512, 373
712, 825752, 413662, 33722, 377
716, 830912, 416198, 33928, 380
720, 836667, 418977, 34135, 384
724, 841227, 421265, 34278, 386
728, 846383, 423797, 34486, 389
732, 851541, 426331, 34655, 392
736, 856072, 428590, 34819, 394
740, 860010, 430608, 34992, 395
744, 865166, 433140, 35193, 398
748, 870908, 435926, 35407, 402
752, 876063, 438457, 35641, 405
756, 881226, 440996, 35814, 408
760, 886382, 443528, 36011, 411
764, 890910, 445784, 36178, 413
768, 895471, 448073, 36326, 415
772, 899443, 450125, 36532, 416
776, 903421, 452183, 36721, 417
780, 907400, 454242, 36949, 418
784, 911371, 456293, 37104, 419
788, 915339, 458341, 37276, 420
792, 919898, 460628, 37490, 422
796, 924462, 462920, 37664, 424
800, 929019, 465205, 37857, 426
804, 932985, 467251, 38039, 427
808, 936950, 469296, 38195, 428
812, 940915, 471341, 38401, 429
816, 944880, 473386, 38581, 430
820, 949411, 475645, 38835, 432
824, 953343, 477657, 38985, 433
828, 957872, 479914, 39094, 435
832, 962438, 482208, 39271, 437
836, 966370, 484220, 39429, 438
840, 971498, 486724, 39624, 441
844, 976063, 489017, 39797, 443
848, 981191, 491521, 40003, 446
852, 986311, 494017, 40158, 449
856, 990924, 496358, 40376, 451
860, 996058, 498868, 40555, 454
864, 1001196, 501382, 40727, 457
868, 1005812, 503726, 40937, 459
872, 1010374, 506016, 41141, 461
876, 1015541, 508559, 41321, 464
880, 1020073, 510819, 41469, 466
884, 1024639, 513113, 41665, 468
888, 1029813, 515663, 41885, 471
892, 1034984, 518210, 42039, 474
896, 1040746, 520996, 42239, 478
900, 1045869, 523495, 42422, 481
904, 1050429, 525783, 42557, 483
908, 1055571, 528301, 42791, 486
912, 1060113, 530571, 42950, 488
916, 1064656, 532842, 43142, 490
920, 1069821, 535383, 43382, 493
924, 1074990, 537928, 43601, 496
928, 1080156, 540470, 43779, 499
932, 1084732, 542774, 43953, 501
936, 1089293, 545063, 44132, 503
940, 1093857, 547355, 44298, 505
944, 1098429, 549655, 44567, 507
948, 1102996, 551950, 44785, 509
952, 1107559, 554241, 44941, 511
956, 1112120, 556530, 45081, 513
960, 1116687, 558825, 45294, 515
964, 1120638, 560856, 45546, 516
968, 1123985, 562635, 45669, 516
972, 1127950, 564680, 45883, 517
976, 1131921, 566731, 46053, 518
980, 1136494, 569032, 46256, 520
984, 1141061, 571327, 46491, 522
988, 1145034, 573380, 46625, 523
992, 1149610, 575684, 46834, 525
996, 1153596, 577750, 46982, 526
1000, 1158178, 580060, 47199, 528
1004, 1162165, 582127, 47448, 529
1008, 1166741, 584431, 47639, 531
1012, 1170722, 586492, 47756, 532
1016, 1175303, 588801, 48008, 534
1020, 1179297, 590875, 48250, 535
1024, 1184479, 593433, 48419, 538
1028, 1189664, 595994, 48628, 541
1032, 1194204, 598262, 48806, 543
1036, 1199935, 601017, 48977, 547
1040, 1205116, 603574, 49175, 550
1044, 1210287, 606121, 49342, 553
1048, 1215469, 608679, 49540, 556
1052, 1220652, 611238, 49710, 559
1056, 1225233, 613547, 49930, 561
1060, 1229807, 615849, 50090, 563
1064, 1234433, 618203, 50364, 565
1068, 1239624, 620770, 50544, 568
1072, 1245398, 623588, 50764, 572
1076, 1249973, 625891, 50920, 574
1080, 1254531, 628177, 51068, 576
1084, 1259124, 630498, 51331, 578
1088, 1264350, 633100, 51554, 581
1092, 1268899, 635377, 51716, 583
1096, 1274038, 637892, 51831, 586
1100, 1279215, 640445, 52030, 589
1104, 1284358, 642964, 52222, 592
1108, 1288958, 645292, 52439, 594
1112, 1293536, 647598, 52604, 596
1116, 1298724, 650162, 52839, 599
1120, 1303960, 652774, 53024, 602
1124, 1309149, 655339, 53292, 605
1128, 1314936, 658150, 53479, 609
1132, 1320725, 660963, 53631, 613
1136, 1325912, 663526, 53815, 616
1140, 1331101, 666091, 54013, 619
1144, 1336296, 668662, 54216, 622
1148, 1341484, 671226, 54420, 625
1152, 1346677, 673795, 54611, 628
1156, 1351867, 676361, 54809, 631
1160, 1357054, 678924, 54999, 634
1164, 1362248, 681494, 55202, 637
1168, 1367425, 684047, 55369, 640
1172, 1373203, 686849, 55581, 644
1176, 1378985, 689655, 55723, 648
1180, 1384136, 692182, 55926, 651
1184, 1389919, 694989, 56117, 655
1188, 1395700, 697794, 56293, 659
1192, 1400885, 700355, 56428, 662
1196, 1406664, 703158, 56657, 666
1200, 1412448, 705966, 56901, 670
1204, 1418238, 708780, 57067, 674
1208, 1424012, 711578, 57287, 678
1212, 1429794, 714384, 57432, 682
1216, 1435568, 717182, 57632, 686
1220, 1440739, 719729, 57784, 689
1224, 1445885, 722251, 57957, 692
1228, 1449833, 724279, 58137, 693
1232, 1454410, 726584, 58331, 695
1236, 1459549, 729099, 58500, 698
1240, 1464691, 731617, 58648, 701
1244, 1469823, 734125, 58882, 704
1248, 1474960, 736638, 59027, 707
1252, 1480104, 739158, 59198, 710
1256, 1485247, 741677, 59421, 713
1260, 1490390, 744196, 59531, 716
1264, 1495534, 746716, 59673, 719
1268, 1500125, 749035, 59951, 721
1272, 1504078, 751068, 60056, 722
1276, 1508030, 753100, 60209, 723
1280, 1511982, 755132, 60356, 724
1284, 1515969, 757199, 60609, 725
1288, 1519948, 759258, 60759, 726
1292, 1523912, 761302, 61000, 727
1296, 1527897, 763367, 61136, 728
1300, 1531878, 765428, 61384, 729
1304, 1535864, 767494, 61501, 730
1308, 1539838, 769548, 61673, 731
1312, 1545600, 772354, 61923, 735
1316, 1550730, 774860, 62113, 738
1320, 1555267, 777125, 62282, 740
1324, 1559807, 779393, 62419, 742
1328, 1564349, 781663, 62670, 744
1332, 1568887, 783929, 62776, 746
1336, 1573443, 786213, 62996, 748
1340, 1577981, 788479, 63163, 750
1344, 1582518, 790744, 63385, 752
1348, 1587054, 793008, 63502, 754
1352, 1591601, 795283, 63736, 756
1356, 1596740, 797798, 63905, 759
1360, 1601870, 800304, 64043, 762
1364, 1607003, 802813, 64224, 765
1368, 1612133, 805319, 64348, 768
1372, 1617264, 807826, 64545, 771
1376, 1622395, 810333, 64644, 774
1380, 1627536, 812850, 64858, 777
1384, 1632664, 815354, 65063, 780
1388, 1637798, 817864, 65221, 783
1392, 1642939, 820381, 65421, 786
1396, 1648069, 822887, 65563, 789
1400, 1653238, 825432, 65803, 792
1404, 1657785, 827707, 65930, 794
1408, 1662937, 830235, 66118, 797
1412, 1668078, 832752, 66246, 800
1416, 1672052, 834806, 66500, 801
1420, 1676597, 837079, 66708, 803
1424, 1682315, 839841, 66838, 807
1428, 1688038, 842608, 67033, 811
1432, 1693762, 845376, 67246, 815
1436, 1699476, 848134, 67388, 819
1440, 1705190, 850892, 67639, 823
1444, 1710908, 853654, 67710, 827
1448, 1716045, 856167, 67906, 830
1452, 1721181, 858679, 68095, 833
1456, 1726908, 861450, 68312, 837
1460, 1732631, 864217, 68455, 841
1464, 1738377, 867007, 68668, 845
1468, 1744101, 869775, 68776, 849
1472, 1749822, 872540, 69024, 853
1476, 1754973, 875067, 69125, 856
1480, 1760110, 877580, 69361, 859
1484, 1765831, 880345, 69517, 863
1488, 1771558, 883116, 69693, 867
1492, 1776703, 885637, 69869, 870
1496, 1781837, 888147, 70023, 873
1500, 1786969, 890675, 70234, 876
1504, 1792700, 893450, 70351, 880
1508, 1798422, 896216, 70553, 884
1512, 1803543, 898733, 70747, 887
1516, 1807486, 900756, 70978, 888
1520, 1811431, 902781, 71105, 889
1524, 1815977, 905055, 71311, 891
1528, 1821097, 907551, 71467, 894
1532, 1826215, 910045, 71687, 897
1536, 1831333, 912539, 71734, 900
1540, 1835858, 914792, 71947, 902
1544, 1840385, 917047, 72156, 904
1548, 1845505, 919543, 72264, 907
1552, 1850032, 921798, 72476, 909
1556, 1854561, 924055, 72643, 911
1560, 1859089, 926311, 72769, 913
1564, 1863615, 928565, 72937, 915
1568, 1867547, 930577, 73087, 916
1572, 1872079, 932837, 73288, 918
1576, 1876606, 935092, 73434, 920
1580, 1882310, 937840, 73661, 924
1584, 1888017, 940591, 73810, 928
1588, 1893722, 943340, 73952, 932
1592, 1898249, 945595, 74142, 934
1596, 1903958, 948348, 74352, 938
1600, 1909681, 951115, 74550, 942
1604, 1914785, 953615, 74620, 945
1608, 1920489, 956363, 74852, 949
1612, 1925617, 958867, 74896, 952
1616, 1930746, 961372, 75167, 955
1620, 1935872, 963874, 75340, 958
1624, 1940998, 966376, 75536, 961
1628, 1946125, 968879, 75642, 964
1632, 1951253, 971383, 75804, 967
1636, 1956379, 973885, 75952, 970
1640, 1961508, 976390, 76189, 973
1644, 1966040, 978650, 76341, 975
1648, 1971184, 981170, 76545, 978
1652, 1976326, 983688, 76656, 981
1656, 1981475, 986213, 76849, 984
1660, 1986625, 988739, 77047, 987
1664, 1991768, 991258, 77167, 990
1668, 1996914, 993780, 77379, 993
1672, 2002086, 996328, 77615, 996
1676, 2006626, 998596, 77750, 998
1680, 2011209, 1000907, 77984, 1000
1684, 2015753, 1003179, 78067, 1002
1688, 2020297, 1005451, 78290, 1004
1692, 2024827, 1007709, 78434, 1006
1696, 2029370, 1009980, 78592, 1008
1700, 2033923, 1012261, 78757, 1010
1704, 2038458, 1014524, 78914, 1012
1708, 2043044, 1016838, 79227, 1014
1712, 2047628, 1019150, 79309, 1016
1716, 2052776, 1021674, 79588, 1019
1720, 2057918, 1024192, 79759, 1022
1724, 2063045, 1026695, 79898, 1025
1728, 2068176, 1029202, 80015, 1028
1732, 2073307, 1031709, 80186, 1031
1736, 2078440, 1034218, 80402, 1034
1740, 2083571, 1036725, 80599, 1037
1744, 2088702, 1039232, 80664, 1040
1748, 2093835, 1041741, 80882, 1043
1752, 2098966, 1044248, 80988, 1046
1756, 2104098, 1046756, 81125, 1049
1760, 2109240, 1049274, 81385, 1052
1764, 2114355, 1051785, 81527, 1055
1768, 2118890, 1054048, 81682, 1057
1772, 2123429, 1056315, 81916, 1059
1776, 2127993, 1058607, 82102, 1061
1780, 2132554, 1060896, 82229, 1063
1784, 2137694, 1063412, 82460, 1066
1788, 2142843, 1065937, 82566, 1069
1792, 2147991, 1068461, 82781, 1072
1796, 2153139, 1070985, 82921, 1075
1800, 2158873, 1073763, 83110, 1079
1804, 2164003, 1076269, 83293, 1082
1808, 2169740, 1079050, 83417, 1086
1812, 2174909, 1081595, 83682, 1089
1816, 2180051, 1084113, 83851, 1092
1820, 2185777, 1086883, 84053, 1096
1824, 2191525, 1089675, 84244, 1100
1828, 2196692, 1092218, 84455, 1103
1832, 2201855, 1094757, 84598, 1106
1836, 2207593, 1097539, 84740, 1110
1840, 2212727, 1100049, 84890, 1113
1844, 2217262, 1102312, 85068, 1115
1848, 2222402, 1104828, 85266, 1118
1852, 2228151, 1107621, 85538, 1122
1856, 2233285, 1110131, 85656, 1125
1860, 2238426, 1112648, 85842, 1128
1864, 2244148, 1115414, 86030, 1132
1868, 2248691, 1117685, 86231, 1134
1872, 2253241, 1119963, 86351, 1136
1876, 2257188, 1121990, 86531, 1137
1880, 2261740, 1124270, 86649, 1139
1884, 2266278, 1126536, 86882, 1141
1888, 2270820, 1128806, 87012, 1143
1892, 2275378, 1131092, 87218, 1145
1896, 2279918, 1133360, 87363, 1147
1900, 2284479, 1135649, 87608, 1149
1904, 2289019, 1137917, 87724, 1151
1908, 2293561, 1140187, 87903, 1153
1912, 2298113, 1142467, 88086, 1155
1916, 2302655, 1144737, 88224, 1157
1920, 2307197, 1147007, 88400, 1159
1924, 2311742, 1149280, 88531, 1161
1928, 2316876, 1151790, 88725, 1164
1932, 2321489, 1154131, 89021, 1166
1936, 2326628, 1156646, 89161, 1169
1940, 2331761, 1159155, 89360, 1172
1944, 2336303, 1161425, 89541, 1174
1948, 2340845, 1163695, 89671, 1176
1952, 2345386, 1165964, 89849, 1178
1956, 2349927, 1168233, 90011, 1180
1960, 2355141, 1170823, 90232, 1183
1964, 2359715, 1173125, 90439, 1185
1968, 2364887, 1175673, 90625, 1188
1972, 2370061, 1178223, 90867, 1191
1976, 2374596, 1180486, 90932, 1193
1980, 2379132, 1182750, 91149, 1195
1984, 2383704, 1185050, 91304, 1197
1988, 2387690, 1187116, 91466, 1198
1992, 2391714, 1189220, 91690, 1199
1996, 2395660, 1191246, 91868, 1200
2000, 2399642, 1193308, 92057, 1201
2004, 2404220, 1195614, 92233, 1203
2008, 2408825, 1197947, 92476, 1205
2012, 2413464, 1200314, 92684, 1207
2016, 2418022, 1202600, 92921, 1209
2020, 2422577, 1204883, 93072, 1211
2024, 2427116, 1207150, 93285, 1213
2028, 2431671, 1209433, 93465, 1215
2032, 2436206, 1211696, 93620, 1217
2036, 2441347, 1214213, 93753, 1220
2040, 2446487, 1216729, 93909, 1223
2044, 2451631, 1219249, 94118, 1226
2048, 2456772, 1221766, 94276, 1229
2052, 2461914, 1224284, 94389, 1232
2056, 2467055, 1226801, 94579, 1235
2060, 2472236, 1229358, 94800, 1238
2064, 2478019, 1232165, 94924, 1242
2068, 2483200, 1234722, 95162, 1245
2072, 2488356, 1237254, 95286, 1248
2076, 2492949, 1239575, 95557, 1250
2080, 2498100, 1242102, 95706, 1253
2084, 2503288, 1244666, 95930, 1256
2088, 2508466, 1247220, 96095, 1259
2092, 2514253, 1250031, 96317, 1263
2096, 2519407, 1252561, 96492, 1266
2100, 2524591, 1255121, 96687, 1269
2104, 2529789, 1257695, 96950, 1272
2108, 2534973, 1260255, 97130, 1275
2112, 2540157, 1262815, 97244, 1278
2116, 2545903, 1265585, 97510, 1282
2120, 2551651, 1268357, 97668, 1286
2124, 2557399, 1271129, 97862, 1290
2128, 2562583, 1273689, 98046, 1293
2132, 2567143, 1275977, 98210, 1295
2136, 2571734, 1278296, 98447, 1297
2140, 2576281, 1280571, 98590, 1299
2144, 2580845, 1282863, 98831, 1301
2148, 2585983, 1285377, 99000, 1304
2152, 2591755, 1288173, 99239, 1308
2156, 2597522, 1290964, 99403, 1312
2160, 2602697, 1293515, 99669, 1315
2164, 2606664, 1295562, 99797, 1316
2168, 2611850, 1298124, 99999, 1319
2172, 2617017, 1300667, 100205, 1322
2176, 2621555, 1302933, 100414, 1324
2180, 2626137, 1305243, 100632, 1326
2184, 2631248, 1307750, 100761, 1329
2188, 2635188, 1309770, 100976, 1330
2192, 2639175, 1311837, 101128, 1331
2196, 2642560, 1313654, 101374, 1331
2200, 2646542, 1315716, 101549, 1332
2204, 2651119, 1318021, 101713, 1334
2208, 2655692, 1320322, 101912, 1336
2212, 2660233, 1322591, 102160, 1338
2216, 2664811, 1324897, 102325, 1340
2220, 2669431, 1327245, 102481, 1342
2224, 2674011, 1329553, 102695, 1344
2228, 2678587, 1331857, 102915, 1346
2232, 2683158, 1334156, 102997, 1348
2236, 2687741, 1336467, 103221, 1350
2240, 2692912, 1339014, 103381, 1353
2244, 2697493, 1341323, 103567, 1355
2248, 2702655, 1343881, 103786, 1358
2252, 2707238, 1346192, 103955, 1360
2256, 2711823, 1348505, 104211, 1362
2260, 2716971, 1351029, 104305, 1365
2264, 2721552, 1353338, 104550, 1367
2268, 2726138, 1355652, 104759, 1369
2272, 2730682, 1357924, 104884, 1371
2276, 2735847, 1360465, 105091, 1374
2280, 2741016, 1363010, 105251, 1377
2284, 2746187, 1365557, 105399, 1380
2288, 2751379, 1368125, 105701, 1383
2292, 2756526, 1370648, 105824, 1386
2296, 2761718, 1373216, 106015, 1389
2300, 2766935, 1375809, 106256, 1392
2304, 2772095, 1378345, 106432, 1395
2308, 2777300, 1380926, 106609, 1398
2312, 2782498, 1383500, 106825, 1401
2316, 2787698, 1386076, 106974, 1404
2320, 2792858, 1388612, 107238, 1407
2324, 2798009, 1391139, 107372, 1410
2328, 2803184, 1393690, 107600, 1413
2332, 2808423, 1396305, 107774, 1416
2336, 2813574, 1398832, 108058, 1419
2340, 2819341, 1401623, 108152, 1423
2344, 2824478, 1404136, 108347, 1426
2348, 2830243, 1406925, 108533, 1430
2352, 2836009, 1409715, 108705, 1434
2356, 2841775, 1412505, 108939, 1438
2360, 2846948, 1415054, 109143, 1441
2364, 2852715, 1417845, 109242, 1445
2368, 2857891, 1420397, 109477, 1448
2372, 2863032, 1422914, 109665, 1451
2376, 2868206, 1425464, 109783, 1454
2380, 2873382, 1428016, 109971, 1457
2384, 2878555, 1430565, 110162, 1460
2388, 2883728, 1433114, 110348, 1463
2392, 2888900, 1435662, 110570, 1466
2396, 2894073, 1438211, 110724, 1469
2400, 2899246, 1440760, 110858, 1472
2404, 2904423, 1443313, 111102, 1475
2408, 2909591, 1445857, 111243, 1478
2412, 2914165, 1448159, 111469, 1480
2416, 2919908, 1450946, 111747, 1484
2420, 2925672, 1453734, 111886, 1488
2424, 2930839, 1456277, 112072, 1491
2428, 2936012, 1458826, 112264, 1494
2432, 2940582, 1461124, 112436, 1496
2436, 2945154, 1463424, 112535, 1498
2440, 2950337, 1465983, 112754, 1501
2444, 2954927, 1468301, 112940, 1503
2448, 2959515, 1470617, 113123, 1505
2452, 2964721, 1473199, 113376, 1508
2456, 2969307, 1475513, 113527, 1510
2460, 2973880, 1477814, 113749, 1512
2464, 2978452, 1480114, 113847, 1514
2468, 2983025, 1482415, 114049, 1516
2472, 2987574, 1484692, 114240, 1518
2476, 2992114, 1486960, 114408, 1520
2480, 2997301, 1489523, 114670, 1523
2484, 3002471, 1492069, 114849, 1526
2488, 3007045, 1494371, 115030, 1528
2492, 3012186, 1496888, 115155, 1531
2496, 3017327, 1499405, 115311, 1534
2500, 3022505, 1501959, 115451, 1537
2504, 3027651, 1504481, 115738, 1540
2508, 3032795, 1507001, 115846, 1543
2512, 3037969, 1509551, 115992, 1546
2516, 3043687, 1512313, 116273, 1550
2520, 3048285, 1514639, 116415, 1552
2524, 3052828, 1516910, 116624, 1554
2528, 3057975, 1519433, 116841, 1557
2532, 3063128, 1521962, 116965, 1560
2536, 3068309, 1524519, 117259, 1563
2540, 3073440, 1527026, 117367, 1566
2544, 3078619, 1529581, 117580, 1569
2548, 3083758, 1532096, 117699, 1572
2552, 3087732, 1534150, 118025, 1573
2556, 3092351, 1536497, 118098, 1575
2560, 3096897, 1538771, 118341, 1577
2564, 3101445, 1541047, 118525, 1579
2568, 3106621, 1543599, 118736, 1582
2572, 3111754, 1546108, 118821, 1585
2576, 3116932, 1548662, 119117, 1588
2580, 3121504, 1550962, 119307, 1590
2584, 3126081, 1553267, 119461, 1592
2588, 3131842, 1556072, 119702, 1596
2592, 3136384, 1558342, 119855, 1598
2596, 3140987, 1560673, 120102, 1600
2600, 3145540, 1562954, 120252, 1602
2604, 3150129, 1565271, 120466, 1604
2608, 3155292, 1567810, 120588, 1607
2612, 3160478, 1570372, 120906, 1610
2616, 3165061, 1572683, 120962, 1612
2620, 3170244, 1575242, 121291, 1615
2624, 3176022, 1578044, 121441, 1619
2628, 3181203, 1580601, 121586, 1622
2632, 3185818, 1582944, 121858, 1624
2636, 3190983, 1585485, 122013, 1627
2640, 3196740, 1588266, 122175, 1631
2644, 3201317, 1590571, 122400, 1633
2648, 3205894, 1592876, 122643, 1635
2652, 3210468, 1595178, 122799, 1637
2656, 3215041, 1597479, 122977, 1639
2660, 3220207, 1600021, 123225, 1642
2664, 3225377, 1602567, 123286, 1645
2668, 3229949, 1604867, 123541, 1647
2672, 3234519, 1607165, 123747, 1649
2676, 3239096, 1609470, 123945, 1651
2680, 3243068, 1611522, 124113, 1652
2684, 3247042, 1613576, 124370, 1653
2688, 3251014, 1615628, 124433, 1654
2692, 3255551, 1617893, 124609, 1656
2696, 3260118, 1620188, 124850, 1658
2700, 3264696, 1622494, 125122, 1660
2704, 3268128, 1624358, 125276, 1660
2708, 3271507, 1626169, 125505, 1660
2712, 3276075, 1628465, 125555, 1662
2716, 3280048, 1630518, 125883, 1663
2720, 3284022, 1632572, 125991, 1664
2724, 3287994, 1634624, 126274, 1665
2728, 3291968, 1636678, 126425, 1666
2732, 3296537, 1638975, 126513, 1668
2736, 3301107, 1641273, 126815, 1670
2740, 3306267, 1643809, 126975, 1673
2744, 3310803, 1646073, 127084, 1675
2748, 3315382, 1648380, 127396, 1677
2752, 3320572, 1650966, 127561, 1680
2756, 3324592, 1653066, 127883, 1681
2760, 3329167, 1655369, 127971, 1683
2764, 3333775, 1657705, 128182, 1685
2768, 3337791, 1659801, 128361, 1686
2772, 3342972, 1662378, 128569, 1689
2776, 3348719, 1665169, 128805, 1693
2780, 3353885, 1667711, 129099, 1696
2784, 3359061, 1670263, 129247, 1699
2788, 3364230, 1672808, 129294, 1702
2792, 3369402, 1675356, 129557, 1705
2796, 3374541, 1677871, 129731, 1708
2800, 3380307, 1680661, 129889, 1712
2804, 3386076, 1683454, 130140, 1716
2808, 3391845, 1686247, 130344, 1720
2812, 3397018, 1688796, 130560, 1723
2816, 3402250, 1691404, 130760, 1726
2820, 3408015, 1694193, 130882, 1730
2824, 3413193, 1696747, 131073, 1733
2828, 3418989, 1699587, 131399, 1737
2832, 3424161, 1702135, 131582, 1740
2836, 3429324, 1704674, 131696, 1743
2840, 3434483, 1707209, 132050, 1746
2844, 3439015, 1709469, 132041, 1748
2848, 3444772, 1712250, 132327, 1752
2852, 3449904, 1714758, 132402, 1755
2856, 3455053, 1717283, 132634, 1758
2860, 3459629, 1719587, 132825, 1760
2864, 3465906, 1722576, 133027, 1765
2868, 3469849, 1724599, 133180, 1766
2872, 3473828, 1726658, 133400, 1767
2876, 3478402, 1728960, 133557, 1769
2880, 3482964, 1731250, 133717, 1771
2884, 3487536, 1733550, 134012, 1773
2888, 3492106, 1735848, 134082, 1775
2892, 3496679, 1738149, 134338, 1777
2896, 3501247, 1740445, 134494, 1779
2900, 3505818, 1742744, 134613, 1781
2904, 3510991, 1745293, 134944, 1784
2908, 3516122, 1747800, 135059, 1787
2912, 3520682, 1750088, 135297, 1789
